Frame,Timestamp,left_elbow,right_elbow,left_knee,right_knee,left_shoulder,right_shoulder,left_hip,right_hip
372,1717570691.4303644,112.2324035396139,128.61010111255868,154.24079747029205,151.15733986458793,113.8038412296382,108.95013598428687,168.05582281155367,174.0938588862295
373,1717570691.4803798,109.6647230078007,132.2499148250876,153.84997008537223,152.8464018917661,113.05982055394512,107.70592510498642,166.65181062447664,174.36931724236476
374,1717570691.530377,109.61401597753239,139.3288750671904,156.68689442328588,154.1038408703664,113.61310925093446,105.5967055909939,166.8743828396193,174.4640298878918
375,1717570691.5803745,125.27242144859841,145.1665551791158,157.71876734919474,152.7947991533985,114.94390526342458,104.69302531652869,166.8743828396193,176.62857206867898
376,1717570691.6303704,109.99608257863954,151.7967010094423,157.93289682065335,151.87499181086346,115.97181517896402,102.57865011719372,169.47761667869835,176.62857206867898
377,1717570691.6803496,110.2825590889166,160.26220153407925,158.937642584326,152.45283165969784,115.80692820925006,100.17374935936823,168.69006752597977,176.97053956237963
378,1717570691.7403636,110.2825590889166,156.72141232834088,159.17516366103342,153.434948822922,114.80940837545953,100.04979847842765,168.05582281155367,175.98842239915544
379,1717570691.780347,113.510401201401,151.48098489202272,158.75475122751993,153.353831681017,114.66942891846325,99.29924168206338,166.1688228701661,177.50512997437943
380,1717570691.83034,113.07608903366747,151.82140989004083,160.33094175471913,159.69671770579745,115.10374108619678,97.1250163489018,166.75678628479534,172.97354845927538
381,1717570691.8703563,136.22123668175706,156.5713071912546,161.65225929772865,165.07273438909763,112.7794176690336,98.00472885729283,165.92345200082673,170.4388920631128
382,1717570691.9303498,143.0476030886173,157.32942634804468,162.79137903697386,164.9549169778959,111.35302468549841,99.17386818520026,167.0505221546527,172.68770414301298
383,1717570691.9803488,148.32269379862691,160.39591184917055,159.4901069068322,165.20103135554783,110.94626635017396,99.17386818520026,163.07446220965332,173.28263368581253
384,1717570692.0203438,163.85466679481576,161.35932215273573,159.23250035172168,163.73618261932606,109.14772094311326,99.07662874071173,163.6257211512968,174.91336435436395
385,1717570692.0703244,161.02959219151347,157.05643352703936,162.08422588692423,165.31011280262211,109.4400348281762,100.62854799368625,165.37019603498683,174.99482832851416
386,1717570692.120321,164.93658540637722,161.10562276523953,163.8676097888445,166.62175396055244,107.25793938971654,99.35380760384675,164.76147434006742,175.94936750172886
387,1717570692.1803365,165.8286113690245,161.1523185817248,161.78544415977566,160.35386613443967,106.84367344661943,99.3071117873614,167.25868029245558,179.74497595931246
388,1717570692.230333,166.91926120796774,162.42115058940803,174.15155854397804,160.76932762433873,105.52655925533497,99.21909990648874,176.10454967818632,179.10482628978895
389,1717570692.2803109,167.60708329103846,162.00308377065193,175.41270957657582,158.9834151166401,106.78547477794312,98.39236822554176,172.5360020024288,179.90184286240344
390,1717570692.320324,169.56900087704065,161.19718605846828,177.44574788682164,159.94007481955325,105.84450425753046,98.39236822554176,171.275572791792,179.57478176790056
391,1717570692.3803074,172.6232739930547,160.7185666653753,177.27368900609375,162.7111279251686,104.39646773014886,99.3071117873614,171.1035139110641,177.87284888714922
392,1717570692.4203043,175.30662722037806,160.7185666653753,179.7817314196278,162.24124856421417,103.68177466380943,99.41562639154029,173.1082179491737,178.16047588620927
393,1717570692.4603047,176.6733834049131,148.16551821038547,178.96682472138212,162.52887556327428,102.31501847927439,101.60962235844642,172.14861014973022,177.71269338669185
394,1717570692.5202956,176.02718613264136,144.77541078304628,177.2593429446701,162.43209224398706,103.30781233049689,101.69893760880268,167.74018458454495,177.71269338669185
395,1717570692.5702934,177.01997998386386,140.9614926526558,179.85194921965567,162.70755060012232,102.31501847927439,103.96778976153269,165.7716328051982,177.88143243678851
396,1717570692.6103053,177.6819815895945,140.4391233357857,179.26232686256782,160.80520475146747,101.65301687354375,105.42216131873863,163.50093985615666,179.5702225603923
397,1717570692.6602874,179.38368522507298,135.75128576266786,175.20796595306805,162.37541434736147,101.07777904629293,107.41039432384923,165.41569000098872,178.62378953743337
398,1717570692.7202835,177.31585092529454,136.82052433379562,170.9717284241138,163.84266013541205,99.90980446141891,107.96913974015703,164.79440226949714,178.2832017887101
399,1717570692.7702806,175.20623434805734,136.80650365137126,168.9535154245404,161.9615554322111,98.77336085379794,107.91577411307577,162.55702898407927,176.83075472751452
400,1717570692.8202767,173.90989162131646,139.20150916824358,161.28505859861795,161.66610182982316,97.5454718334508,107.84732040668206,158.87964890907747,175.7797487354432
401,1717570692.8702884,176.1732069018757,141.53449147021342,158.7399112557388,165.26487821971114,99.41828241691915,107.02494942668383,160.61548432064214,177.76815589623655
402,1717570692.9102714,177.73949808885874,143.80040860552586,165.97455076320298,168.35731453517704,99.41828241691915,107.02494942668383,164.48594568318038,179.16275175565212
403,1717570692.9602685,177.73577790579455,143.80040860552586,169.14643265727582,169.69515353123398,101.49215378449486,107.02494942668383,164.48594568318038,179.47756056304124
404,1717570693.0102682,175.5080842237087,144.44193660456182,172.65769628403532,168.7403122773618,101.27530886813511,106.97006842860873,165.431777580662,179.47756056304124
405,1717570693.0602622,175.5080842237087,144.71799823292142,174.75165074349945,168.9802110667221,102.15421695099263,105.8150987173916,171.34297852011002,179.59275744486118
406,1717570693.100265,175.01210982805011,144.98314298498246,168.02609774455863,169.19500211118006,103.27857755124614,104.6973192795119,175.3981869201534,179.17367586027075
407,1717570693.1502607,174.2427205582978,142.1250163489018,166.46748225391434,171.52885536698517,103.90158853484628,102.20510618423128,176.61541579079864,179.5315796298633
408,1717570693.2002566,172.85091737948486,141.3401917459099,159.0221073116065,171.92014239722604,103.78159723565363,101.30993247402023,171.42282919065238,177.6626941408762
409,1717570693.2502503,173.48845690098074,139.74271554866428,153.85635064902064,174.0531369460265,102.9946167919165,102.90740867126584,167.20303927440503,177.10504849378182
410,1717570693.290259,173.25025171928846,139.1543909391343,153.39422688271904,173.9275435927923,102.81222863819188,102.62768183105027,165.30697468347128,177.94235405305173
411,1717570693.3502593,173.01496668772316,137.48955292199915,169.30483138435406,177.11423575655917,101.75357850440429,105.07734445117728,172.4473271614268,177.79538494934764
412,1717570693.4002438,171.71703514784107,139.0377106209771,175.26025236614564,174.0531369460265,101.75357850440429,105.07734445117728,174.98523473660524,178.97860631259496
413,1717570693.450255,171.45108136825525,139.9090621386555,177.65894059195276,173.03010675735868,102.82942760048624,104.20969131199448,174.37120619724712,179.05443993148836
414,1717570693.5302362,171.50883919094196,130.95279808487783,179.06453862772145,171.2063871498443,103.77749817102683,105.39967022357968,174.37120619724712,176.68531707313258
415,1717570693.5802302,174.1716124596719,132.35237033470776,174.72438690357382,169.72359622491854,103.28752989767504,102.17401719829161,172.51749523466805,176.08125100255816
416,1717570693.6402273,171.95631655393555,132.35237033470776,175.06958211836488,170.85577650004987,105.46563056536857,102.12079308028649,171.91283921814338,176.00222239127802
417,1717570693.690225,173.02297069914735,131.41284557360544,174.12034791786652,169.73380229204045,106.503772191776,99.96796346599706,172.30579926361682,176.01431658032428
418,1717570693.7402203,174.461056406551,125.86284898586129,167.30611847450257,165.0596901043313,106.503772191776,99.70392948473796,169.43597167676802,179.16275175565215
419,1717570693.8002172,176.43439603279094,120.60589079750659,168.13492488044884,154.2197734259139,106.80612388239628,98.35882680588117,169.59848684623879,177.85241457170147
420,1717570693.8502147,175.5437495225593,118.66613346412592,167.83497012971304,155.28002813302493,107.89443863579135,98.35882680588117,172.1089351337115,178.76899083490588
421,1717570693.9002094,178.13174136700465,120.96375653207352,175.08446529120738,152.60648027688362,106.98487048374649,99.70392948473796,173.08316279781366,177.34344461777403
422,1717570693.9502072,177.83139029849983,124.39823288421061,178.1523897340054,157.12194197188185,108.95521401952604,98.58716832791879,173.89008503907743,178.79979092466215
423,1717570694.000207,176.96729738382302,131.13926737511673,176.05481377096245,157.08076593126208,109.23067237566129,98.84181456019166,172.12606186827438,177.8245929853123
424,1717570694.0602002,174.573510501089,132.27368900609375,152.38306210966667,148.61803352642937,109.48638203350112,99.70392948473796,174.72259391709278,177.87890360333856
425,1717570694.1001985,172.42049022310974,137.39896678480804,170.88462676750356,154.1422681914663,110.27770988411137,99.96796346599706,174.02074648927328,178.01964341902712
426,1717570694.1601942,170.42577211490817,138.70569085787002,178.7811247648687,154.93799174420556,111.03155821718215,102.05722635084629,171.7288187570275,177.92215294642992
427,1717570694.2201917,168.00916502096075,133.9545726089367,176.64543108779162,155.12093733319526,110.7218543172233,103.41235764186843,171.82545316918817,179.34319884733213
428,1717570694.2801886,157.1926222612002,127.58188057428222,173.0959174385183,158.5824290458493,110.26660104022244,106.33064709560779,171.8952834569933,179.5980674294651
429,1717570694.3301866,142.87140168569104,126.86989764584402,171.20314954130464,158.94003968148454,110.9430035151728,105.97180556925906,171.88419656731233,178.90890050407756
430,1717570694.3701825,123.86541748965423,125.59529455988118,171.20314954130464,159.45283646993045,110.84123491968548,105.72703133705579,171.32005785144804,179.10886158746993
431,1717570694.4301975,103.78785291632677,125.15262074507763,179.65779378195273,159.193756460219,109.7020205273663,106.56737508886607,171.0217456688352,179.1410763805253
432,1717570694.4801748,106.21529326972411,124.40177973201548,179.97351096836297,159.001280965613,108.30508974251367,108.60971934191818,172.10935752295725,179.03488396042835
433,1717570694.5301719,105.90617908328726,124.33021719550334,177.46690751869983,165.44585940713588,107.78388844269253,108.43494882292202,170.98140709801186,175.58817678655436
434,1717570694.5701697,104.2500326978036,126.2113544682804,179.74580566282546,165.7796174543887,109.4400348281762,109.09349200048561,171.35933407559108,175.58817678655436
435,1717570694.6201658,107.85733451284439,125.73805152568505,171.09035305692254,170.25959704334502,109.60251319314068,108.93407852076461,170.95291497411066,171.9857635738725
436,1717570694.6601639,131.04189236855055,125.96679423712001,177.62096379172695,170.43688909760644,108.43494882292201,108.434948822922,169.38839621867623,171.16213022697437
437,1717570694.72017,120.66576698503603,125.83000066120292,180.0,170.27051464017546,108.18487183887473,108.29206687593464,170.08429272478554,170.92222263250218
438,1717570694.760169,112.32591193296146,124.38815388006105,175.2506840445705,168.57556199865857,108.58347935089475,107.25079391958442,171.52457317121485,172.88628746021826
439,1717570694.8101547,98.07745290468533,121.60041878223899,162.3196259102879,174.04589256883497,108.67334874884229,108.11454341339217,176.7663277082291,176.87395749504503
440,1717570694.8601513,87.6029714699404,120.46554491945986,149.37992810070153,168.1477067597498,109.06235388362474,107.85223624887493,179.04213156251387,178.08008375358278
441,1717570694.9101484,87.2989163020116,121.46414363086578,150.3215100748648,176.0493818616582,108.62466925374733,106.90231703256404,179.98371353667713,173.04977194205233
442,1717570694.9601452,99.04943056287895,122.69198418257204,177.59127253693538,162.71850162818336,109.01367438852978,105.67447648085772,178.98583815456936,176.49010134526577
443,1717570695.0101435,98.67134193137373,125.9773237020542,175.49103991352587,167.07594167417932,109.12868427500119,104.6968340140402,179.0504331435642,177.12415581524257
444,1717570695.0501394,93.23100990036822,127.17549211498871,172.96731038030364,159.33249728835966,109.18941753560549,103.43793234050139,178.75313032651854,179.48981063953056
445,1717570695.1001372,92.55741695558496,129.58651239903654,167.10951937024862,154.23530346031924,110.23138291736477,103.24563355518552,176.7887878323288,178.09084756700364
446,1717570695.150144,92.55741695558496,128.1929078873106,169.26110289909454,155.08197748418075,109.40832715044291,104.06868932210736,175.68397248013437,178.2269417992091
447,1717570695.200141,109.40412021972928,127.61395684873273,165.6595003570928,155.5482641672088,107.34037343968537,103.90584490292429,172.90116104711257,177.11250004254055
448,1717570695.2601452,105.03043052343328,125.29334759066026,164.00017740129522,159.93429510257658,108.25533881717494,102.8599934975669,171.7344468827824,179.81777868952534
449,1717570695.3001251,103.09984308226628,120.26884824955047,163.71866477883182,159.06436096694753,108.25533881717494,102.63530531794237,172.20939463170316,178.15937021393106
450,1717570695.360125,106.79115023111503,117.25532837494305,163.34770026964583,158.737628737235,108.32258735379821,103.64481810055878,170.33726585548604,177.75588547887227
451,1717570695.4101286,108.42190630561642,117.12715011111953,161.16319016303316,155.91535669355758,108.22892862314043,103.86665509504007,168.94345571131578,176.74593191044073
452,1717570695.450116,117.8769389595821,116.9943015725776,158.76910663280813,155.55604521958347,109.46036689954173,103.17883964629942,167.2293552250899,175.60129464500446
453,1717570695.510113,126.71468227018147,116.85652428520623,156.37062226934316,154.7348647105348,109.04959261042303,103.31661693367073,167.58490244572693,174.1367391051011
454,1717570695.5601115,134.97755747098205,120.76634275360445,162.16704041299167,155.1049066727962,107.78190970688046,103.31661693367073,169.42073177978259,174.60964591108652
455,1717570695.6201036,147.70898252251973,118.86053137719728,162.48543676984335,153.25189583707856,107.12389475291155,102.56627150780952,169.9939048248234,173.2059279079494
456,1717570695.6601028,166.2166117301956,119.37883657555963,166.78658523749223,154.59445021452586,102.50503352814536,101.42855710682898,172.37015315362387,173.53873665226666
457,1717570695.7100983,175.47942985499526,119.8282812082193,168.9036104738733,160.01689347810003,99.73131450172211,101.18210825500557,173.51500035808732,178.91652104544903
458,1717570695.7601075,178.39011630025664,118.75877658947408,168.926070597973,159.48447512692354,98.657062473897,102.3362089853618,174.06874332289408,179.7122445981883
459,1717570695.8100939,174.0938588862295,117.10812287080176,171.1548714857936,158.5057402037775,96.65141510250838,102.45933726182119,174.0236008989322,177.37473965883893
460,1717570695.8700893,174.0938588862295,123.34675471354652,170.2035232380448,160.48285111406165,96.5643206078984,102.42330347997176,174.51972228007827,178.20608773094793
461,1717570695.9100869,172.07926009835893,134.7819390946722,168.05651347996638,164.00156280596838,95.3454453727671,103.48830753989176,173.4402151567781,178.86127468392905
462,1717570695.9500854,173.24946053782102,133.4851855188559,176.92953449671464,166.52898803775344,95.3454453727671,103.48830753989176,174.49784712030296,178.7811247648687
463,1717570696.0100806,174.18552747180124,129.42916602406936,176.15207353073185,167.6919841825721,95.14855343469519,104.54810858136705,172.84517652595022,179.66811662677543
464,1717570696.060078,173.0887728809753,120.6385853381866,174.99202810795973,169.0517785003793,95.6215822509328,104.57963705799824,171.83541846871336,179.02543918072993
465,1717570696.1000745,177.00262879528285,113.38522105721373,169.0909078125631,173.88006965635242,96.47100380061464,104.57273976905682,170.63374848482295,178.3287140245627
466,1717570696.1600733,178.64069421393137,115.23283132320836,177.92436026236138,169.3188025568431,95.74526968624302,104.51020347047461,167.74150062031947,176.9335144988741
467,1717570696.2000713,179.91518025513278,118.49951703017385,179.8329573843191,168.9338778820839,94.9081756187807,105.53392808150247,166.3775730887166,176.1678230514631
468,1717570696.2500658,177.000344693504,120.96375653207352,177.21643173005225,169.01854095975258,95.91931465368924,105.51528947572876,166.17878986406276,176.29157184286953
469,1717570696.300063,176.61013419918208,123.74422231090517,175.97173633351485,169.0585240513175,96.93620529640606,105.05492462077106,165.4178626352453,176.84424710781772
470,1717570696.350079,176.6938479010351,123.51549785918002,175.4902325365036,165.6380616251302,94.90943216364539,106.12399282430647,164.06036768214926,177.4380059612517
471,1717570696.390058,175.22525375882566,122.2424678391233,167.0053832080835,165.63893354554335,95.90085210986112,105.28364907249622,159.74213846749893,179.2606117333101
472,1717570696.440057,176.26617962903907,123.51549785918002,162.29566976075222,169.24428392442366,95.72576078228447,104.41781452985947,155.40905333777064,177.8821023404675
473,1717570696.4900506,174.21366009492397,124.35194533112076,169.41379017442523,172.3191412611639,96.59120850917891,105.98496176708187,158.65968252007775,176.30212549526686
474,1717570696.550047,173.85932111550107,124.07800658226759,174.30580284989458,173.29016319224309,95.72576078228447,106.23449856702155,161.16438792128582,176.7692637746439
475,1717570696.6000457,172.96947143969317,125.18942549268746,175.22269368289017,175.38842106311924,96.61561045809239,106.23449856702155,161.16438792128582,175.65876630340753
476,1717570696.6500416,172.9429824080561,126.49824020916893,174.68304370318387,172.43029494518217,96.59120850917891,106.25890051593501,161.30375382829357,176.641371622065
477,1717570696.7100372,173.96568062240598,127.57672312641188,175.54055172632198,170.528396117098,95.59291224374253,105.15601564977862,163.54445308448456,176.41679274318918
478,1717570696.760034,173.9402948112567,125.00779836398863,172.89905245015,169.59599739224376,95.59291224374253,105.15601564977862,168.48215218325004,176.41679274318918
479,1717570696.8000343,174.06847307508022,126.48076457171885,173.80907120506734,170.75049144590537,96.2947008626438,103.0017736948455,168.57371547647878,174.50048658511446
480,1717570696.8600273,175.07798585769663,123.34970056246232,172.8892879272991,174.02627636165292,96.11550356628541,104.03624346792645,169.15465259775647,173.02036310105072
481,1717570696.9000268,173.8844964337146,123.60434679473516,171.0273733851036,174.92396068585296,96.93395902797403,102.96314177396505,170.25635871296285,172.16842205338676
482,1717570696.9600227,174.98688624496418,122.58918178533142,168.8987343838934,176.9335144988741,95.83156921672442,103.97830678336874,172.87498365109818,170.05942696688697
483,1717570697.0100179,176.06697407554924,122.41271529593229,168.93942284691656,179.0134763756467,95.9324807386162,105.26050086259414,172.93485382733607,169.61045985432006
484,1717570697.0600307,174.98688624496418,123.72361306050337,171.06824208751468,179.9641453241339,96.64969079665252,105.46615192743565,172.37564037401438,169.252367721166
485,1717570697.1200137,171.85296960432956,123.73901037812433,172.5547878960994,177.14450568582015,98.66154992647814,106.44348066552382,172.37564037401438,170.8468674571762
486,1717570697.1700091,170.864910395428,122.74928141214531,169.77099171264047,167.84428617449112,99.64960913537972,107.43320963150279,169.6597379116614,174.73230287195577
487,1717570697.2200208,170.8415339056957,121.77124754809219,170.64724830373936,165.5700500425815,100.47887968839606,107.58197294253958,171.18883925041473,177.05430526222113
488,1717570697.2700033,169.67336737447928,121.08750532347995,166.39066388073726,172.0495076515911,100.47887968839606,108.54795810342267,164.14935182648966,174.8891803830732
489,1717570697.3200011,168.6900675259798,124.02949352862694,163.02054961918955,171.3711439369751,101.42665828942347,107.97879700487164,163.17529814098404,175.0302592718897
490,1717570697.3700068,171.0273733851036,124.39079634348693,155.97181817960637,169.14826800749137,103.05824339487127,105.98590908456384,161.50393932354973,175.88134781928193
491,1717570697.419994,175.5870076086005,129.0556984526196,154.31185656435267,168.56196923584932,102.81974672468684,104.60961486988626,161.09650594973698,174.2619589080124
492,1717570697.4699893,175.89188782286416,130.41857961974847,153.51175277090454,171.9957378556373,103.80304657318634,104.60961486988626,164.28652483894177,173.43141634320034
493,1717570697.5200024,177.85088092455112,133.260392960491,157.2243570538758,173.38653951768524,103.96059644056862,104.60961486988626,166.92701112641464,172.44365594356054
494,1717570697.569985,179.45285366315812,134.69360837772928,155.3946287251223,175.3403391734439,104.12372855768706,104.60961486988626,165.84395243953625,171.47263401248136
495,1717570697.6299798,179.14606110059933,134.33476685138055,155.0266484757202,174.28940686250036,105.39056946611937,104.89978390073719,166.3675572196615,173.0189425931702
496,1717570697.6899781,179.60594995767286,133.60481987298266,155.48035731180923,175.80673050280006,104.6361007534359,107.049432740438,169.48737283007864,172.67160192084313
497,1717570697.7399735,179.16041503949367,133.83403249336442,155.532524785965,177.48598898126332,105.09157267859489,108.83701786862758,167.74467842151532,171.84150528963826
498,1717570697.7899706,179.31769348776433,133.83403249336442,154.18990075942725,179.2838400545296,105.93046901687367,107.99812153034881,167.74467842151532,171.93675383430275
499,1717570697.8399675,179.8220633685896,135.31223548954935,154.92353203906646,179.86220377814692,108.03706786108741,107.57741387886955,167.8172760839486,171.99722139073143
500,1717570697.889964,174.44836737977607,131.96201277034297,154.758581394437,179.86220377814692,111.13326741802308,109.03304718590795,166.32038339370104,171.99722139073143
501,1717570697.9399729,171.14821228420615,128.3513548167311,161.8511585227352,179.22937690159404,113.74777395055585,110.11385327808063,166.21220307797714,172.9649475096686
502,1717570697.9999568,169.77099171264047,127.01913496286144,170.56834457558284,179.9159064505311,113.58465856928049,110.93897026508662,165.42795807731963,172.41553084399
503,1717570698.049955,170.23332060422732,124.91089029437649,179.5294086971048,179.13194855025446,114.9706183183265,109.72447233237585,162.0356424799732,172.87498365109818
504,1717570698.1099663,173.58043693048398,123.43405591648471,170.69005982501398,178.2092155542187,113.65774280163,110.70309509765403,158.40173666173862,174.32743579402117
505,1717570698.1699479,171.2317848789513,124.38966944986115,167.62357432388808,179.09061955080085,114.62137021823482,110.2456931768912,158.40173666173862,174.32743579402117
506,1717570698.2199435,171.36623234577627,125.63155391689415,171.7485318395638,179.10482628978895,115.22222928345072,109.72447233237585,162.01245222729702,173.3547217897256
507,1717570698.2699504,170.41216697518138,122.9156499303229,175.6319353567846,177.46824924817219,115.72818545712882,109.34868718839923,162.89854153185686,171.9113562344934
508,1717570698.309938,164.66807734895966,122.9156499303229,173.85337434035333,179.1574757392596,115.60267464033578,109.34868718839923,162.2197403414129,172.94215335011893
509,1717570698.359936,164.14297798197174,124.8912785449547,177.26284369493933,179.11939280733833,116.12777400732371,107.37305857376745,159.62020373850436,173.79725074638566
510,1717570698.419933,158.03943597990352,126.65364837717536,167.90965436273228,180.0,116.79098397838641,106.36363652325235,161.00662004621316,174.7437792422606
511,1717570698.4799275,158.355564859286,129.18751761688725,175.94831616217155,179.1719343774634,115.61693108146466,106.58354927883283,159.1550123371144,174.96912684287358
512,1717570698.5299397,169.14286429661476,133.31644040786054,175.19798203938433,176.82016988013575,115.50505464602554,105.47418484017709,159.83899694532974,175.12541567348248
513,1717570698.5799215,171.4391104288354,133.52353519556834,176.21132035331155,175.79032113108087,115.02593209287173,104.85892277652877,160.0267540881367,174.24287497246848
514,1717570698.619919,176.17381445366993,134.73544353147412,176.98968352611286,172.34038334853682,112.5903351027752,105.62941370852161,161.5183553605927,175.1495465885635
515,1717570698.6699164,178.73400099960526,134.58645496709715,178.58557678859785,167.06546264727987,110.90358515206992,105.40698667863865,164.0103602626874,176.9593335400602
516,1717570698.7199123,177.37140511010313,135.96473412140827,178.3205334017426,167.02496146787612,109.78928292826788,104.00566941559202,166.01784923386478,176.35968504994042
517,1717570698.7699113,179.08764943406294,135.0,175.6260435493418,168.76161694139512,107.34176731244753,103.22931401282409,165.21833223685175,175.98677448110257
518,1717570698.8199074,179.90450712256413,131.7645008902456,170.29855771881844,171.70384303322405,107.0897710093382,101.73308415641225,165.3768045853233,173.77641628795922
519,1717570698.8699036,174.17601875543136,132.9833761253769,166.63573814623646,163.00751692297627,109.51743826586974,100.49147701233159,167.11998809721348,176.9363883404483
520,1717570698.9199011,173.19868517601844,127.70509793760786,165.50474728879874,162.0289097209545,108.43494882292202,102.30801581742793,167.92000933246143,176.55600316700435
521,1717570698.9698982,165.9109006619077,130.4146641014389,171.13369134247054,162.8879516134122,112.61986494804043,100.49147701233159,172.3259982642441,175.56162005874583
522,1717570699.0198944,167.22147534187317,129.35252336274905,173.89963664875967,165.36443045984862,111.70416945387389,102.10501594521276,173.2666431372596,172.8480553291524
